,Account,Balance Date,Transaction Value,Balance
18593,28380949,2023-02-06,,-806.58
18594,28429440,2023-02-06,,-76.25999999999999
18595,28548067,2023-02-06,,632.24
18596,28553155,2023-02-06,,44.00999999999998
18597,28572979,2023-02-06,-210.36,912.03
18598,28595197,2023-02-06,-34.09,230.69
18599,28606808,2023-02-06,,-40.17
18600,28629966,2023-02-06,,247.38
18601,28640713,2023-02-06,181.51,511.65000000000015
18602,28652960,2023-02-06,-91.86,313.0
18603,28659160,2023-02-06,-134.68,-519.45
18604,28680375,2023-02-06,,421.85
18605,28696496,2023-02-06,,208.8
18606,28738041,2023-02-06,,858.9599999999999
18607,28743137,2023-02-06,,662.58
18608,28745450,2023-02-06,-77.81,243.39
18609,28754062,2023-02-06,,16.41
18610,28781155,2023-02-06,105.25,760.14
18611,28811285,2023-02-06,,500.43
18612,28819175,2023-02-06,-178.95,275.1
18613,28822117,2023-02-06,,1128.35
18614,28909144,2023-02-06,,262.56000000000006
18615,28911002,2023-02-06,-122.69,1738.04
18616,28969443,2023-02-06,,12.77
18617,28976546,2023-02-06,-71.54,313.08
18618,29000698,2023-02-06,-97.54,856.48
18619,29017229,2023-02-06,-189.84,2098.4300000000003
18620,29039134,2023-02-06,,333.36
18621,29043142,2023-02-06,,210.89
18622,29052260,2023-02-06,,861.52
18623,29061354,2023-02-06,,182.72
18624,29074095,2023-02-06,,-324.71000000000004
18625,29222005,2023-02-06,,-140.94
18626,29238925,2023-02-06,,577.2600000000001
18627,29288598,2023-02-06,74.62,578.37
18628,29303323,2023-02-06,,551.1500000000001
18629,29358670,2023-02-06,173.92,1141.72
18630,29422349,2023-02-06,,623.61
18631,29464742,2023-02-06,,643.4200000000001
18632,29473763,2023-02-06,,644.1600000000001
18633,29489865,2023-02-06,114.3,859.17
18634,29523226,2023-02-06,-76.25,1897.7399999999998
18635,29527534,2023-02-06,,331.99
18636,29608056,2023-02-06,-28.289999999999992,467.45
18637,29631870,2023-02-06,,3886.07
18638,29638033,2023-02-06,,-3360.96
18639,29639626,2023-02-06,-58.79,950.14
18640,29705419,2023-02-06,149.08,351.22
18641,29878790,2023-02-06,,360.74
18642,29887258,2023-02-06,,496.71
18643,29920698,2023-02-06,,-568.5600000000001
18644,29958061,2023-02-06,,468.97
18645,30030650,2023-02-06,96.15,510.42
18646,30058030,2023-02-06,,77.57
18647,30093672,2023-02-06,-45.22999999999999,2237.54
18648,30110747,2023-02-06,70.1,733.78
18649,30112323,2023-02-06,,509.55
18650,30196319,2023-02-06,125.2,814.21
18651,30227774,2023-02-06,,494.41
18652,30235398,2023-02-06,,1935.4
18653,30237685,2023-02-06,-189.18,562.75
18654,30279114,2023-02-06,,863.54
18655,30312615,2023-02-06,77.23,-1116.11
18656,30324819,2023-02-06,,2496.8900000000003
18657,30340808,2023-02-06,-64.83,707.1899999999999
18658,30372316,2023-02-06,,9.98999999999998
18659,30374840,2023-02-06,,-342.20000000000005
18660,30396291,2023-02-06,-199.47,484.4300000000002
18661,30409599,2023-02-06,,343.35
18662,30428666,2023-02-06,,214.26
18663,30484027,2023-02-06,,362.34
18664,30511779,2023-02-06,,951.96
18665,30518350,2023-02-06,1498.3,1989.15
18666,30557885,2023-02-06,,-62.88
18667,30565855,2023-02-06,,2274.85
18668,30623117,2023-02-06,,141.19
18669,30647433,2023-02-06,,-183.54
18670,30657838,2023-02-06,38.040000000000006,6087.16
18671,30671754,2023-02-06,,488.6
18672,30672740,2023-02-06,126.49,669.22
18673,30688447,2023-02-06,81.99,338.65
18674,30718836,2023-02-06,-110.26,285.49999999999994
18675,30723991,2023-02-06,,535.39
18676,30758515,2023-02-06,,199.22000000000003
18677,30760024,2023-02-06,,650.68
18678,30791105,2023-02-06,-10.319999999999993,794.99
18679,30929422,2023-02-06,,-78.44
18680,30970897,2023-02-06,,-225.5
18681,30977834,2023-02-06,,854.9300000000001
18682,30979429,2023-02-06,,448.73
18683,30990911,2023-02-06,,1874.3
18684,31026801,2023-02-06,-99.14,39.21000000000001
18685,31131351,2023-02-06,-1094.1499999999999,1786.7200000000003
18686,31150830,2023-02-06,52.31,119.77
18687,31158381,2023-02-06,,1616.98
18688,31183587,2023-02-06,,1821.87
18689,31187024,2023-02-06,154.42,824.67
18690,31263913,2023-02-06,84.46,169.8
18691,31319183,2023-02-06,-95.11,312.81
18692,31335654,2023-02-06,,343.32
18693,31367758,2023-02-06,,625.17
18694,31392168,2023-02-06,,437.75
18695,31525756,2023-02-06,,444.7
18696,31537778,2023-02-06,,298.76
18697,31541158,2023-02-06,,215.94
18698,31557275,2023-02-06,,136.38000000000002
18699,31589468,2023-02-06,,-54.36999999999993
18700,31594938,2023-02-06,-209.18,687.8199999999999
18701,31595213,2023-02-06,,620.57
18702,31661113,2023-02-06,,377.49
18703,31670977,2023-02-06,,-1002.08
18704,31680976,2023-02-06,470.6,650.57
18705,31689747,2023-02-06,-101.84,798.99
18706,31693244,2023-02-06,,214.72000000000003
18707,31759645,2023-02-06,180.97,-457.7599999999999
18708,31770323,2023-02-06,,666.66
18709,31774984,2023-02-06,,1213.63
18710,31826534,2023-02-06,,446.2
18711,31830289,2023-02-06,-154.47,706.3699999999999
18712,31873155,2023-02-06,-107.54,362.50999999999993
18713,31957459,2023-02-06,-104.66,795.35
18714,31978646,2023-02-06,189.18,410.07
18715,32019304,2023-02-06,,1027.45
18716,32084810,2023-02-06,-16.67,278.99000000000007
18717,32092491,2023-02-06,,327.46
18718,32109414,2023-02-06,,964.1
18719,32131123,2023-02-06,,775.2
18720,32192958,2023-02-06,,3845.01
18721,32221529,2023-02-06,234.70999999999998,2130.81
18722,32221652,2023-02-06,-59.92000000000001,-5773.43
18723,32261620,2023-02-06,,1240.64
18724,32275676,2023-02-06,,959.9
18725,32308270,2023-02-06,,1053.13
18726,32312381,2023-02-06,,646.08
18727,32312410,2023-02-06,,727.89
18728,32370392,2023-02-06,64.83,669.03
18729,32386770,2023-02-06,72.25,2601.36
18730,32390015,2023-02-06,,264.12
18731,32400822,2023-02-06,,987.34
18732,32408166,2023-02-06,-122.96,-566.54
18733,32424424,2023-02-06,1751.6,2599.64
18734,32474004,2023-02-06,-116.91,313.54
18735,32476086,2023-02-06,55.3,122.96
18736,32597705,2023-02-06,-76.6,496.01
18737,32641357,2023-02-06,,134.8
18738,32679915,2023-02-06,154.3,723.8399999999999
18739,32737909,2023-02-06,,1074.42
18740,32803222,2023-02-06,,747.0
18741,32824719,2023-02-06,,492.57
18742,32888555,2023-02-06,1065.25,3793.21
18743,32930305,2023-02-06,,201.0
18744,32934183,2023-02-06,,31.50999999999999
18745,32973728,2023-02-06,54.71,375.74
18746,32991596,2023-02-06,,987.94
18747,33014501,2023-02-06,,436.03
18748,33112628,2023-02-06,-75.81,1378.32
18749,33116647,2023-02-06,-1231.89,-569.7800000000002
18750,33159039,2023-02-06,,-675.7
18751,33168725,2023-02-06,,-71.95999999999998
18752,33173974,2023-02-06,-98.92,29.64
18753,33202593,2023-02-06,,329.25
18754,33240853,2023-02-06,,864.77
18755,33259781,2023-02-06,,895.3199999999999
18756,33270307,2023-02-06,-116.99,-166.47
18757,33348876,2023-02-06,,286.74
18758,33351056,2023-02-06,,4267.93
18759,33381880,2023-02-06,,1384.1
18760,33403100,2023-02-06,,270.23
18761,33414190,2023-02-06,,267.92
18762,33424425,2023-02-06,,1356.5300000000002
18763,33470885,2023-02-06,,459.52
18764,33505838,2023-02-06,135.81,266.73
18765,33527603,2023-02-06,,413.42
18766,33527759,2023-02-06,-100.9,144.65
18767,33561341,2023-02-06,,868.72
18768,33632099,2023-02-06,,-489.6500000000001
18769,33634912,2023-02-06,11.61,768.24
18770,33749113,2023-02-06,,343.22
18771,33749812,2023-02-06,100.8,-693.46
18772,33750944,2023-02-06,,-38.22
18773,33771855,2023-02-06,,282.8299999999999
18774,33806253,2023-02-06,-110.47,743.5200000000001
18775,33832864,2023-02-06,-1743.5,-1934.55
18776,33906740,2023-02-06,,-51.98999999999994
18777,33914941,2023-02-06,-54.05,203.33
18778,33915504,2023-02-06,,742.98
18779,33967237,2023-02-06,,1368.96
18780,34017695,2023-02-06,,641.1700000000001
18781,34027487,2023-02-06,,-1.1500000000000057
18782,34112514,2023-02-06,,974.1
18783,34128127,2023-02-06,,2546.86
18784,34158235,2023-02-06,132.93,259.54999999999995
18785,34190086,2023-02-06,,956.77
18786,34252525,2023-02-06,,6.670000000000002
18787,34264499,2023-02-06,,864.86
18788,34275044,2023-02-06,,532.29
18789,34284479,2023-02-06,,204.36
18790,34336001,2023-02-06,133.66,482.02
18791,34351752,2023-02-06,,-237.52
18792,34374766,2023-02-06,-138.24,1659.08
18793,34400277,2023-02-06,688.5,-195.6500000000001
18794,34403979,2023-02-06,,261.2
18795,34461285,2023-02-06,121.6,355.15
18796,34482885,2023-02-06,,198.38
18797,34650969,2023-02-06,-995.2,-934.32
18798,34681193,2023-02-06,133.12,166.76999999999998
18799,34866268,2023-02-06,,338.44999999999993
18800,34867145,2023-02-06,,-134.70000000000002
18801,34902863,2023-02-06,85.44,-40.96000000000001
18802,34908905,2023-02-06,,802.87
18803,34921262,2023-02-06,,-945.28
18804,34960760,2023-02-06,,790.89
18805,35038984,2023-02-06,,566.36
18806,35051369,2023-02-06,,507.50999999999993
18807,35082945,2023-02-06,,713.95
18808,35083564,2023-02-06,-213.44,1243.88
18809,35126236,2023-02-06,995.2,1310.77
18810,35160368,2023-02-06,,602.0
18811,35177782,2023-02-06,,228.57
18812,35194218,2023-02-06,,177.79999999999995
18813,35197451,2023-02-06,,1198.8600000000001
18814,35210460,2023-02-06,,2024.34
18815,35293864,2023-02-06,,524.0799999999999
18816,35321469,2023-02-06,,151.47
18817,35330225,2023-02-06,-90.78,855.5999999999999
18818,35345678,2023-02-06,56.47,1511.28
18819,35379604,2023-02-06,-56.43000000000001,315.28999999999996
18820,35391237,2023-02-06,,-124.97
18821,35391340,2023-02-06,,1684.9099999999999
18822,35405748,2023-02-06,-60.39,1453.11
18823,35445202,2023-02-06,,1058.06
18824,35506101,2023-02-06,-368.9,200.92
18825,35510004,2023-02-06,,723.62
18826,35539408,2023-02-06,,469.13
18827,35540836,2023-02-06,,300.7
18828,35549277,2023-02-06,54.21,868.02
18829,35555120,2023-02-06,-155.04,331.65000000000003
18830,35564578,2023-02-06,217.43,2051.48
18831,35574156,2023-02-06,,340.95000000000005
18832,35614465,2023-02-06,,1391.73
18833,35616763,2023-02-06,,706.1
18834,35633136,2023-02-06,,603.11
18835,35642953,2023-02-06,,137.26
18836,35652360,2023-02-06,,129.11
18837,35698347,2023-02-06,,258.22
18838,35712712,2023-02-06,,1015.02
18839,35721788,2023-02-06,,2243.64
18840,35726421,2023-02-06,,342.8
18841,35746207,2023-02-06,,764.04
18842,35762783,2023-02-06,-0.6899999999999977,858.39
18843,35772673,2023-02-06,,441.51
18844,35799522,2023-02-06,,1661.48
18845,35805852,2023-02-06,,912.65
18846,35827625,2023-02-06,50.86,361.12
18847,35869347,2023-02-06,128.7,798.38
18848,35948735,2023-02-06,173.27,290.41
18849,35996817,2023-02-06,1144.5,-69.75
18850,36007496,2023-02-06,,263.27
18851,36106467,2023-02-06,,774.28
18852,36110938,2023-02-06,,381.62
18853,36112473,2023-02-06,,634.9499999999999
18854,36114551,2023-02-06,,239.3800000000001
18855,36126802,2023-02-06,,735.01
18856,36131723,2023-02-06,74.78,1400.74
18857,36141472,2023-02-06,,656.7
18858,36143004,2023-02-06,,64.53000000000003
18859,36171568,2023-02-06,-169.47,173.97
18860,36192947,2023-02-06,,1854.2600000000002
18861,36197772,2023-02-06,179.58,930.49
18862,36258926,2023-02-06,2.660000000000011,1205.45
18863,36259936,2023-02-06,16.5,1067.1
18864,36296704,2023-02-06,,483.64
18865,36327122,2023-02-06,,681.2099999999999
18866,36389309,2023-02-06,-132.93,336.52
18867,36393557,2023-02-06,-142.55,64.34
18868,36419197,2023-02-06,,757.23
18869,36425954,2023-02-06,,327.89
18870,36519974,2023-02-06,,792.9399999999999
18871,36549889,2023-02-06,,760.2
18872,36551112,2023-02-06,65.3,2377.08
18873,36596942,2023-02-06,110.09,791.91
18874,36611100,2023-02-06,,-27.640000000000043
18875,36636385,2023-02-06,,925.51
18876,36668239,2023-02-06,,2135.25
18877,36692647,2023-02-06,,876.64
18878,36696277,2023-02-06,,548.85
18879,36725272,2023-02-06,161.37,396.24
18880,36837451,2023-02-06,,2589.02
18881,36841261,2023-02-06,-159.47,-4.449999999999989
18882,36849841,2023-02-06,,386.7099999999999
18883,36871984,2023-02-06,,846.6
18884,36949196,2023-02-06,,1415.95
18885,36982820,2023-02-06,,1358.71
18886,37004975,2023-02-06,151.16,1647.6999999999998
18887,37017424,2023-02-06,,-1.8499999999999943
18888,37062632,2023-02-06,-171.3,404.38
18889,37146521,2023-02-06,,359.08
18890,37164421,2023-02-06,133.47,581.5699999999999
18891,37247834,2023-02-06,,-596.64
18892,37256412,2023-02-06,,-1369.58
18893,37267391,2023-02-06,528.5,1457.9199999999998
18894,37273974,2023-02-06,,1556.58
18895,37274865,2023-02-06,,95.23
18896,37297429,2023-02-06,72.88,1696.34
18897,37319261,2023-02-06,-1409.6,-934.57
18898,37369245,2023-02-06,,252.49
18899,37407392,2023-02-06,,894.77
18900,37443706,2023-02-06,,709.4100000000001
18901,37503622,2023-02-06,,-2577.58
18902,37510139,2023-02-06,,-162.52999999999992
18903,37528735,2023-02-06,,275.92
18904,37561049,2023-02-06,,2626.51
18905,37599317,2023-02-06,,126.14
18906,37642787,2023-02-06,-48.31,111.56999999999998
18907,37658218,2023-02-06,,1091.7
18908,37678813,2023-02-06,,700.2099999999999
18909,37767441,2023-02-06,,717.3000000000001
18910,37789180,2023-02-06,,797.9499999999999
18911,37796234,2023-02-06,63.36,2829.1
18912,37830423,2023-02-06,,376.66
18913,37878074,2023-02-06,,-731.3700000000001
18914,37905098,2023-02-06,,502.63
18915,37936898,2023-02-06,-839.61,404.69999999999993
18916,37945317,2023-02-06,-120.15,540.5
18917,37953007,2023-02-06,,219.27999999999997
18918,38032055,2023-02-06,,383.96
18919,38038623,2023-02-06,-55.26,1816.82
18920,38124225,2023-02-06,,1051.38
18921,38157078,2023-02-06,,1421.15
18922,38224160,2023-02-06,,489.8200000000001
18923,38291062,2023-02-06,246.82,572.41
18924,38316158,2023-02-06,,973.3800000000001
18925,38346624,2023-02-06,,740.09
18926,38395807,2023-02-06,,463.52
18927,38428295,2023-02-06,,690.12
18928,38429514,2023-02-06,,435.61
18929,38442044,2023-02-06,50.95,198.96
18930,38487215,2023-02-06,-1543.0,36.25999999999999
18931,38495059,2023-02-06,-42.54,-64.96000000000001
18932,38502892,2023-02-06,-62.08,538.24
18933,38528119,2023-02-06,-112.96,297.13
18934,38558525,2023-02-06,,895.32
18935,38564653,2023-02-06,,756.0300000000001
18936,38587383,2023-02-06,,423.28
18937,38606148,2023-02-06,-26.04,814.77
18938,38627867,2023-02-06,70.94,103.77
18939,38690875,2023-02-06,-198.2,-4.019999999999982
18940,38740782,2023-02-06,,508.0
18941,38749064,2023-02-06,,-633.29
18942,38764064,2023-02-06,,716.09
18943,38780970,2023-02-06,,845.58
18944,38839019,2023-02-06,,915.22
18945,38903150,2023-02-06,,38.31999999999999
18946,38921478,2023-02-06,,157.98000000000002
18947,38957380,2023-02-06,,84.53999999999999
18948,38969279,2023-02-06,1037.3,972.14
18949,38990596,2023-02-06,,1571.58
18950,38991889,2023-02-06,,187.40000000000003
18951,39001531,2023-02-06,-48.43,765.7800000000001
18952,39013360,2023-02-06,,1282.84
18953,39061853,2023-02-06,,574.95
18954,39093565,2023-02-06,,-71.74
18955,39097663,2023-02-06,,451.2000000000001
18956,39122920,2023-02-06,,445.68
18957,39123048,2023-02-06,,668.5000000000002
18958,39160879,2023-02-06,,390.31
18959,39161053,2023-02-06,,1939.65
18960,39267013,2023-02-06,,-1114.96
18961,39298122,2023-02-06,-885.9,172.18000000000006
18962,39360799,2023-02-06,,-1065.3899999999999
18963,39386771,2023-02-06,,15.340000000000032
18964,39398476,2023-02-06,,648.13
18965,39400991,2023-02-06,,906.76
18966,39402264,2023-02-06,,2375.33
18967,39427922,2023-02-06,,785.64
18968,39491241,2023-02-06,79.45,865.63
18969,39502821,2023-02-06,,1244.96
18970,39504855,2023-02-06,55.26,940.12
18971,39516154,2023-02-06,22.66,-629.5699999999999
18972,39516203,2023-02-06,,818.3800000000001
18973,39529729,2023-02-06,35.38,586.22
18974,39542358,2023-02-06,-48.45,622.8299999999999
18975,39590347,2023-02-06,,42.97
18976,39602737,2023-02-06,83.89,965.33
18977,39620163,2023-02-06,,-193.88
18978,39623640,2023-02-06,,2239.84
18979,39662559,2023-02-06,106.77,643.65
18980,39684993,2023-02-06,-146.22,764.74
18981,39710099,2023-02-06,,6.239999999999988
18982,39744047,2023-02-06,,505.93
18983,39749381,2023-02-06,300.66,1271.21
18984,39772392,2023-02-06,,541.66
18985,39822234,2023-02-06,,1629.13
18986,39863459,2023-02-06,,217.67
18987,39875057,2023-02-06,,-23.38000000000001
18988,39920664,2023-02-06,101.84,729.2900000000001
18989,39974803,2023-02-06,,1267.8999999999999
18990,40004707,2023-02-06,,280.99
18991,40039031,2023-02-06,,916.72
18992,40048102,2023-02-06,-43.89,578.65
18993,40082477,2023-02-06,,40.63
18994,40082950,2023-02-06,,645.25
18995,40091206,2023-02-06,,899.0600000000001
18996,40098771,2023-02-06,,694.84
18997,40098912,2023-02-06,,951.18
18998,40112082,2023-02-06,,191.82
18999,40127778,2023-02-06,,-421.70000000000005
19000,40176462,2023-02-06,77.47,1291.31
19001,40189934,2023-02-06,,922.71
19002,40224914,2023-02-06,,-43.72
19003,40247376,2023-02-06,,143.76
19004,40374724,2023-02-06,-160.25,627.01
19005,40436811,2023-02-06,,755.73
19006,40507682,2023-02-06,,527.4300000000001
19007,40530538,2023-02-06,-116.89999999999999,934.74
19008,40548885,2023-02-06,,265.2
19009,40550712,2023-02-06,-171.1,949.55
19010,40551490,2023-02-06,,3.790000000000063
19011,40600852,2023-02-06,157.94,262.89
19012,40631802,2023-02-06,136.61,38.25000000000006
19013,40673170,2023-02-06,-80.15,36.94999999999999
19014,40712298,2023-02-06,107.96,889.6800000000001
19015,40745545,2023-02-06,,185.02
19016,40745965,2023-02-06,,-828.4
19017,40797438,2023-02-06,193.06,807.99
19018,40813783,2023-02-06,32.2,451.07
19019,40872555,2023-02-06,,-1040.25
19020,40898013,2023-02-06,-68.98,249.31000000000003
19021,40906801,2023-02-06,-42.19,202.79999999999995
19022,41022448,2023-02-06,,37.89
19023,41036701,2023-02-06,,-553.3100000000001
19024,41038634,2023-02-06,,764.24
19025,41085190,2023-02-06,,186.71
19026,41170515,2023-02-06,,940.51
19027,41194009,2023-02-06,,585.15
19028,41211432,2023-02-06,,341.06
19029,41245288,2023-02-06,,633.39
19030,41245805,2023-02-06,,4327.55
19031,41252281,2023-02-06,,891.69
19032,41282329,2023-02-06,,1723.45
19033,41356963,2023-02-06,-125.59,330.08000000000004
19034,41420018,2023-02-06,,697.63
19035,41542689,2023-02-06,,9.719999999999985
19036,41561470,2023-02-06,,1606.25
19037,41574018,2023-02-06,,277.23
19038,41584073,2023-02-06,,737.73
19039,41664336,2023-02-06,,898.48
19040,41706310,2023-02-06,-164.29,596.01
19041,41716822,2023-02-06,158.15,654.27
19042,41741558,2023-02-06,-86.91,265.49
19043,41755476,2023-02-06,59.59,400.03
19044,41773473,2023-02-06,78.99,502.46
19045,41778536,2023-02-06,,854.67
19046,41852767,2023-02-06,155.92,1365.5
19047,41879906,2023-02-06,-46.31,7.159999999999997
19048,41881442,2023-02-06,,817.3199999999999
19049,41914097,2023-02-06,,997.73
19050,41919083,2023-02-06,,620.53
19051,41954037,2023-02-06,,768.8
19052,41972741,2023-02-06,,497.11
19053,41981752,2023-02-06,,664.19
19054,42017456,2023-02-06,222.12,919.15
19055,42181728,2023-02-06,-197.82999999999998,-310.25
19056,42202867,2023-02-06,34.349999999999994,1381.0300000000002
19057,42232896,2023-02-06,,1169.35
19058,42235537,2023-02-06,-161.61,489.56000000000006
19059,42245590,2023-02-06,,404.8
19060,42255054,2023-02-06,,1243.56
19061,42268900,2023-02-06,,610.03
19062,42300418,2023-02-06,,-1607.21
19063,42311039,2023-02-06,-144.74,263.04
19064,42322494,2023-02-06,78.93,550.16
19065,42340050,2023-02-06,,1209.88
19066,42396753,2023-02-06,,590.44
19067,42509068,2023-02-06,97.06,923.67
19068,42515631,2023-02-06,,186.74
19069,42546381,2023-02-06,-127.85,349.95000000000005
19070,42589255,2023-02-06,,1148.1999999999998
19071,42602631,2023-02-06,,342.64
19072,42652193,2023-02-06,,1902.52
19073,42726921,2023-02-06,,1392.6599999999999
19074,42726928,2023-02-06,-191.1,1308.98
19075,42746180,2023-02-06,,-1607.37
19076,42752982,2023-02-06,-106.97,419.22
19077,42783101,2023-02-06,92.42,321.08
19078,42813808,2023-02-06,,633.08
19079,42838186,2023-02-06,,523.03
19080,42882563,2023-02-06,,419.69
19081,42889744,2023-02-06,,306.23
19082,43017336,2023-02-06,,783.13
19083,43017598,2023-02-06,,3.25
19084,43032836,2023-02-06,,896.1899999999999
19085,43064169,2023-02-06,,2377.94
19086,43074888,2023-02-06,,1528.63
19087,43080619,2023-02-06,,422.0
19088,43140934,2023-02-06,,1905.5700000000002
19089,43257373,2023-02-06,-0.20000000000000284,906.11
19090,43265708,2023-02-06,,1089.12
19091,43312288,2023-02-06,,520.6899999999999
19092,43329727,2023-02-06,,-468.44000000000005
19093,43330367,2023-02-06,88.52,208.12
19094,43338400,2023-02-06,,567.61
19095,43354643,2023-02-06,-51.69,917.28
19096,43365633,2023-02-06,,57.11
19097,43368978,2023-02-06,-375.51,-171.07
19098,43387803,2023-02-06,71.54,896.91
19099,43417466,2023-02-06,,940.86
19100,43420385,2023-02-06,-71.0,928.39
19101,43453543,2023-02-06,,867.4399999999999
19102,43490748,2023-02-06,,664.06
19103,43499771,2023-02-06,1015.9300000000001,3420.75
19104,43541008,2023-02-06,,-220.74
19105,43597919,2023-02-06,-800.1700000000001,966.06
19106,43616790,2023-02-06,-154.24,335.44
19107,43623061,2023-02-06,,2151.11
19108,43772330,2023-02-06,-97.33,290.51
19109,43781476,2023-02-06,45.55,518.98
19110,43811112,2023-02-06,,7.670000000000004
19111,43830772,2023-02-06,,247.91
19112,43843937,2023-02-06,67.96,146.99
19113,43858112,2023-02-06,,461.36
19114,43860538,2023-02-06,,388.25
19115,43892675,2023-02-06,,1061.98
19116,43930935,2023-02-06,,1138.19
19117,43979238,2023-02-06,-178.37,160.48
19118,44007497,2023-02-06,-39.91,246.16000000000005
19119,44009985,2023-02-06,,777.1099999999999
19120,44019515,2023-02-06,-140.82,375.6
19121,44066457,2023-02-06,,1307.75
19122,44075619,2023-02-06,,1196.15
19123,44130477,2023-02-06,,3014.63
19124,44133867,2023-02-06,,436.76
19125,44140049,2023-02-06,-49.33,322.69
19126,44145489,2023-02-06,51.69,774.94
19127,44162563,2023-02-06,,325.77
19128,44164363,2023-02-06,-51.71,1039.02
19129,44228646,2023-02-06,,6486.59
19130,44234432,2023-02-06,82.67,354.38
19131,44239230,2023-02-06,-68.72,132.76
19132,44242297,2023-02-06,,1408.98
19133,44243236,2023-02-06,,904.36
19134,44272912,2023-02-06,,305.92
19135,44281556,2023-02-06,,-46.7
19136,44310966,2023-02-06,,469.31
19137,44317934,2023-02-06,,2646.01
19138,44331942,2023-02-06,,724.54
19139,44358901,2023-02-06,,525.75
19140,44364430,2023-02-06,,240.83
19141,44368280,2023-02-06,,305.06
19142,44378133,2023-02-06,,1930.67
19143,44389169,2023-02-06,,926.88
19144,44413402,2023-02-06,,98.77
19145,44427272,2023-02-06,,906.8
19146,44474369,2023-02-06,,663.93
19147,44516940,2023-02-06,-172.27,575.7099999999999
19148,44537960,2023-02-06,12.300000000000011,1362.1999999999998
19149,44564500,2023-02-06,34.38,671.96
19150,44586370,2023-02-06,-83.72999999999999,587.1800000000001
19151,44626164,2023-02-06,,915.14
19152,44662337,2023-02-06,,887.8
19153,44701536,2023-02-06,-151.44,767.78
19154,44711172,2023-02-06,,857.51
19155,44759468,2023-02-06,,1006.7
19156,44794340,2023-02-06,,488.91
19157,44812075,2023-02-06,127.59,1600.59
19158,44816910,2023-02-06,30.45,435.54
19159,44873253,2023-02-06,,635.84
19160,44902994,2023-02-06,-28.63,-382.0199999999999
19161,44912164,2023-02-06,,215.19
19162,45015534,2023-02-06,-154.92,60.620000000000005
19163,45015570,2023-02-06,-171.57,3352.1099999999997
19164,45020832,2023-02-06,,128.64999999999998
19165,45021115,2023-02-06,,464.27
19166,45021398,2023-02-06,,1376.27
19167,45026430,2023-02-06,,924.25
19168,45027876,2023-02-06,-80.8,-59.75999999999998
19169,45029598,2023-02-06,-186.61,864.13
19170,45067158,2023-02-06,,-206.03
19171,45089475,2023-02-06,,557.28
19172,45111669,2023-02-06,,597.62
19173,45161114,2023-02-06,132.91,549.94
19174,45196342,2023-02-06,,369.16
19175,45238909,2023-02-06,,1025.68
19176,45242171,2023-02-06,,258.78
19177,45253870,2023-02-06,,273.37
19178,45275334,2023-02-06,,71.83
19179,45397824,2023-02-06,,1462.55
19180,45519330,2023-02-06,,818.77
19181,45543867,2023-02-06,,1619.85
19182,45558696,2023-02-06,,1124.09
19183,45611838,2023-02-06,-97.64,727.63
19184,45631973,2023-02-06,,465.12000000000006
19185,45639009,2023-02-06,,532.74
19186,45688415,2023-02-06,,2259.09
19187,45706674,2023-02-06,-60.77,-925.72
19188,45740727,2023-02-06,,1054.18
19189,45790907,2023-02-06,,4339.68
19190,45816894,2023-02-06,,146.67000000000002
19191,45822265,2023-02-06,,-328.25
19192,45829157,2023-02-06,156.97,211.01
19193,45859156,2023-02-06,,784.8299999999999
19194,45960045,2023-02-06,,2012.42
19195,45974864,2023-02-06,,848.67
19196,46012936,2023-02-06,55.52,109.28
19197,46059921,2023-02-06,,731.27
19198,46064017,2023-02-06,,892.39
19199,46067647,2023-02-06,64.29,500.29
19200,46073044,2023-02-06,-158.15,799.21
19201,46085917,2023-02-06,104.85,445.01
19202,46100177,2023-02-06,-74.62,87.30999999999997
19203,46133743,2023-02-06,93.21,855.47
19204,46215382,2023-02-06,171.29,-1249.34
19205,46230315,2023-02-06,-145.42,-173.53999999999996
19206,46231176,2023-02-06,,-893.3500000000001
19207,46255563,2023-02-06,,528.77
19208,46322903,2023-02-06,-201.64,1521.8400000000001
19209,46326165,2023-02-06,14.55,492.07
19210,46346470,2023-02-06,,560.9300000000001
19211,46355307,2023-02-06,,165.22
19212,46442210,2023-02-06,80.8,694.72
19213,46479025,2023-02-06,,778.33
19214,46525458,2023-02-06,,-810.1999999999999
19215,46552077,2023-02-06,-153.53,464.04
19216,46561814,2023-02-06,-106.0,180.63
19217,46597215,2023-02-06,73.5,529.0
19218,46597728,2023-02-06,111.94,1893.55
19219,46643937,2023-02-06,,813.65
19220,46663039,2023-02-06,195.23000000000002,2090.92
19221,46730484,2023-02-06,,510.37
19222,46741126,2023-02-06,-46.16,62.890000000000015
19223,46768821,2023-02-06,124.41,808.45
19224,46790294,2023-02-06,,570.28
19225,46792863,2023-02-06,159.47,1009.26
19226,46851905,2023-02-06,441.4,890.03
19227,46854962,2023-02-06,,412.12
19228,46879333,2023-02-06,-135.77,326.67
19229,46913859,2023-02-06,,379.21
19230,46920610,2023-02-06,,460.75
19231,46925211,2023-02-06,,698.71
19232,47040996,2023-02-06,,528.79
19233,47091705,2023-02-06,92.29,1105.9
19234,47115177,2023-02-06,-527.4,285.80000000000007
19235,47127756,2023-02-06,,198.55
19236,47133143,2023-02-06,,574.3299999999999
19237,47172665,2023-02-06,,11.06
